user_id,register_time,research_fields,active_period,reading_preferences,interaction_tendency,follower_count,following_count,activity_level,user_type
user_0267,2025-03-10 00:00:00,"[""NMR"", ""机器学习"", ""分子对接""]",evening,"[""综述文章"", ""应用案例""]","{""like"": 0.7229308750037903, ""collect"": 0.22147383428537923, ""comment"": 0.396067509922855, ""share"": 0.04894968772701367, ""follow"": 0.3060275039124382}",777,15,low,industry
user_0268,2023-04-30 00:00:00,"[""膜蛋白"", ""蛋白质-配体相互作用""]",afternoon,"[""应用案例"", ""综述文章""]","{""like"": 0.8376080425793071, ""collect"": 0.06324628962610107, ""comment"": 0.49061994532819564, ""share"": 0.0528455595331766, ""follow"": 0.21864881378854373}",34,49,low,student
user_0269,2023-03-08 00:00:00,"[""扩散模型""]",evening,"[""最新论文""]","{""like"": 0.676641581873402, ""collect"": 0.26408702354710967, ""comment"": 0.573411321826114, ""share"": 0.14109182496659783, ""follow"": 0.3898896314192719}",32,54,medium,student
user_0270,2023-08-18 00:00:00,"[""虚拟筛选"", ""神经退行性疾病"", ""代谢工程""]",afternoon,"[""算法解读""]","{""like"": 0.7421313918613706, ""collect"": 0.17755696862380987, ""comment"": 0.3697154740536671, ""share"": 0.23085100120330543, ""follow"": 0.7011613710620267}",52,7,medium,researcher
user_0271,2023-01-17 00:00:00,"[""分子动力学""]",night,"[""最新论文"", ""新闻动态""]","{""like"": 0.8333752554988736, ""collect"": 0.15989648685120336, ""comment"": 0.14686708096798712, ""share"": 0.32494678939687355, ""follow"": 0.28754566198599135}",13,23,low,newbie
user_0272,2023-01-13 00:00:00,"[""图神经网络"", ""机器学习"", ""深度学习""]",afternoon,"[""应用案例"", ""算法解读""]","{""like"": 0.42927933895090603, ""collect"": 0.1755889498090424, ""comment"": 0.24659186134893696, ""share"": 0.13356068260119566, ""follow"": 0.7746390877470983}",21,9,medium,newbie
user_0273,2024-03-11 00:00:00,"[""蛋白质-配体相互作用"", ""神经退行性疾病""]",evening,"[""算法解读""]","{""like"": 0.6638525932869563, ""collect"": 0.35788966442705417, ""comment"": 0.23326553053917068, ""share"": 0.5895964968615179, ""follow"": 0.5542200634123908}",37,2,low,industry
user_0274,2023-01-19 00:00:00,"[""冷冻电镜"", ""蛋白质工程""]",evening,"[""经典方法""]","{""like"": 0.4411715974861427, ""collect"": 0.3231233132240383, ""comment"": 0.22096774450799428, ""share"": 0.318026164168553, ""follow"": 0.841089805429314}",2,3,medium,researcher
user_0275,2023-12-22 00:00:00,"[""深度学习""]",evening,"[""应用案例""]","{""like"": 0.4959749625192256, ""collect"": 0.2177261015152041, ""comment"": 0.19275553469211318, ""share"": 0.13195507973494294, ""follow"": 0.42178490645793665}",196,1,medium,industry
user_0276,2024-04-10 00:00:00,"[""蛋白质-配体相互作用""]",night,"[""应用案例""]","{""like"": 0.7327247511300777, ""collect"": 0.05246619450903764, ""comment"": 0.0008010585198659425, ""share"": 0.17296101774840575, ""follow"": 0.2897080332446127}",8,4,medium,student
user_0277,2023-05-29 00:00:00,"[""机器学习"", ""癌症生物学""]",morning,"[""综述文章"", ""技术教程""]","{""like"": 0.8767806155753459, ""collect"": 0.3814545636757128, ""comment"": 0.39722478676550976, ""share"": 0.006246214020209806, ""follow"": 0.33653173729233066}",25,48,low,researcher
user_0278,2023-04-18 00:00:00,"[""NMR""]",morning,"[""技术教程""]","{""like"": 0.8858354049710457, ""collect"": 0.2586118770936286, ""comment"": 0.12644225614136193, ""share"": 0.04350294692839203, ""follow"": 0.16711469148814576}",16,15,low,researcher
user_0279,2024-04-03 00:00:00,"[""机器学习"", ""抗体设计""]",morning,"[""算法解读"", ""综述文章""]","{""like"": 0.585633683522464, ""collect"": 0.3713712763016986, ""comment"": 0.355824782451155, ""share"": 0.38091020264904196, ""follow"": 0.5161755980001628}",30,2,medium,student
user_0280,2023-03-28 00:00:00,"[""分子动力学"", ""药物设计""]",afternoon,"[""实验技巧"", ""新闻动态""]","{""like"": 0.37690621576931593, ""collect"": 0.13741344369421818, ""comment"": 0.6425788484914942, ""share"": 0.4940969347083476, ""follow"": 0.8595321001006817}",9,22,medium,researcher
user_0281,2023-08-15 00:00:00,"[""深度学习""]",night,"[""技术教程"", ""经典方法""]","{""like"": 0.6565884777219024, ""collect"": 0.9101392595920098, ""comment"": 0.10672586356949174, ""share"": 0.05205246090306009, ""follow"": 0.10245847133719616}",32,0,low,student
user_0282,2023-04-28 00:00:00,"[""药物设计"", ""NMR""]",afternoon,"[""综述文章""]","{""like"": 0.1440340847514371, ""collect"": 0.18499893603418105, ""comment"": 0.5683586227524186, ""share"": 0.10637988469561258, ""follow"": 0.5183473243670277}",13,9,low,student
user_0283,2023-04-08 00:00:00,"[""NMR"", ""蛋白质折叠""]",morning,"[""综述文章""]","{""like"": 0.3339534619101626, ""collect"": 0.2824787279410483, ""comment"": 0.1297288919399933, ""share"": 0.08499636428695942, ""follow"": 0.20833822791555648}",37,16,high,student
user_0284,2023-05-24 00:00:00,"[""扩散模型""]",evening,"[""综述文章"", ""新闻动态""]","{""like"": 0.3277679742908084, ""collect"": 0.05686027655870953, ""comment"": 0.5460769694375409, ""share"": 0.19704888584655197, ""follow"": 0.24909420790337256}",548,44,low,researcher
user_0285,2025-07-19 00:00:00,"[""NMR""]",night,"[""最新论文""]","{""like"": 0.6962307088662973, ""collect"": 0.6399271405787781, ""comment"": 0.32813956499367203, ""share"": 0.04941583868556389, ""follow"": 0.5350274527374206}",94,2,medium,student
user_0286,2023-07-27 00:00:00,"[""神经退行性疾病"", ""分子对接"", ""蛋白质组学""]",evening,"[""经典方法"", ""实验技巧""]","{""like"": 0.43649680431158205, ""collect"": 0.12525465382919543, ""comment"": 0.20180692393047703, ""share"": 0.19434422080524605, ""follow"": 0.5390571408393475}",11,84,medium,student
user_0287,2023-01-26 00:00:00,"[""癌症生物学""]",night,"[""综述文章""]","{""like"": 0.3696292997190758, ""collect"": 0.35924550746922473, ""comment"": 0.26812625958645236, ""share"": 0.06550198838143602, ""follow"": 0.5524746220415121}",11,36,low,newbie
user_0288,2024-04-29 00:00:00,"[""免疫学""]",evening,"[""算法解读"", ""应用案例""]","{""like"": 0.5076608186718303, ""collect"": 0.5854924414594614, ""comment"": 0.10085705124595643, ""share"": 0.4719772407411541, ""follow"": 0.49992953570315746}",77,4,medium,student
user_0289,2023-02-06 00:00:00,"[""扩散模型""]",evening,"[""经典方法""]","{""like"": 0.5812467370580711, ""collect"": 0.2867800760235948, ""comment"": 0.6019709753112393, ""share"": 0.27790432257540504, ""follow"": 0.28853170573891573}",27,10,medium,student
user_0290,2023-04-26 00:00:00,"[""分子对接""]",afternoon,"[""新闻动态"", ""经典方法""]","{""like"": 0.6458248811356814, ""collect"": 0.35548488802363903, ""comment"": 0.4858441370161648, ""share"": 0.16176303688206148, ""follow"": 0.35814538191269885}",2,1,medium,researcher
user_0291,2023-09-26 00:00:00,"[""AlphaFold"", ""蛋白质折叠""]",evening,"[""算法解读"", ""技术教程""]","{""like"": 0.2508153660161783, ""collect"": 0.4197945761721243, ""comment"": 0.04281746350416356, ""share"": 0.45517727353674126, ""follow"": 0.2478822456883401}",2,11,medium,industry
user_0292,2023-01-04 00:00:00,"[""冷冻电镜"", ""NMR""]",evening,"[""新闻动态""]","{""like"": 0.7457360188992264, ""collect"": 0.5040158722430889, ""comment"": 0.0729033749448788, ""share"": 0.24182442352749572, ""follow"": 0.5729054041359511}",3,27,low,student
user_0293,2024-04-01 00:00:00,"[""生物信息学""]",afternoon,"[""技术教程""]","{""like"": 0.5820930250689003, ""collect"": 0.6687888038413224, ""comment"": 0.37525120455632155, ""share"": 0.1954253222309741, ""follow"": 0.901453043875132}",2,119,medium,student
user_0294,2023-12-20 00:00:00,"[""深度学习""]",night,"[""算法解读""]","{""like"": 0.5685969128534585, ""collect"": 0.18439028205553357, ""comment"": 0.20707051947459398, ""share"": 0.3476217857137159, ""follow"": 0.8648411297197909}",0,53,medium,industry
user_0295,2023-04-15 00:00:00,"[""蛋白质折叠""]",morning,"[""算法解读""]","{""like"": 0.5474227612669773, ""collect"": 0.19332578142027199, ""comment"": 0.058980393923585284, ""share"": 0.09915237404461347, ""follow"": 0.5165192244922119}",182,41,low,researcher
user_0296,2023-04-11 00:00:00,"[""药物设计"", ""生物信息学""]",night,"[""应用案例""]","{""like"": 0.9330751279999141, ""collect"": 0.26697775559038517, ""comment"": 0.4047262942933213, ""share"": 0.17287960173371764, ""follow"": 0.08667703259959302}",342,33,medium,industry
user_0297,2023-01-24 00:00:00,"[""扩散模型""]",evening,"[""新闻动态""]","{""like"": 0.8580515762632491, ""collect"": 0.554308822261077, ""comment"": 0.2658881227883977, ""share"": 0.1583793967507563, ""follow"": 0.5620720312489081}",10,10,medium,industry
user_0298,2023-02-14 00:00:00,"[""虚拟筛选""]",night,"[""实验技巧""]","{""like"": 0.6019642191877551, ""collect"": 0.46814637945736165, ""comment"": 0.11073598303472423, ""share"": 0.21958385219730303, ""follow"": 0.7597631120372853}",4,8,medium,researcher
user_0299,2023-06-27 00:00:00,"[""代谢工程"", ""癌症生物学""]",afternoon,"[""应用案例"", ""技术教程""]","{""like"": 0.39437616342779125, ""collect"": 0.3275928282476291, ""comment"": 0.48097071361851407, ""share"": 0.011524383445443969, ""follow"": 0.563616381085542}",88,10,medium,researcher
user_0300,2024-03-06 00:00:00,"[""机器学习"", ""结构生物学""]",evening,"[""实验技巧""]","{""like"": 0.40430663462224437, ""collect"": 0.47880673205942054, ""comment"": 0.3659143677508294, ""share"": 0.17280742997515844, ""follow"": 0.5263351293976873}",37,14,medium,student
user_0301,2023-08-16 00:00:00,"[""虚拟筛选"", ""抗体设计""]",afternoon,"[""实验技巧""]","{""like"": 0.6147812623856338, ""collect"": 0.4447400996322622, ""comment"": 0.442097591660204, ""share"": 0.043882965103814515, ""follow"": 0.28878746358966684}",2,23,medium,researcher
user_0302,2023-11-18 00:00:00,"[""癌症生物学"", ""蛋白质-配体相互作用"", ""蛋白质折叠""]",evening,"[""经典方法""]","{""like"": 0.75276464857491, ""collect"": 0.7709718664654449, ""comment"": 0.2564174270708061, ""share"": 0.058819104320900956, ""follow"": 0.5836989424475396}",6,30,low,industry
user_0303,2023-04-15 00:00:00,"[""蛋白质组学""]",afternoon,"[""应用案例""]","{""like"": 0.7687357596567007, ""collect"": 0.3568806415397084, ""comment"": 0.26064908335098635, ""share"": 0.026235017646608447, ""follow"": 0.21902359756158019}",40,2,medium,researcher
user_0304,2023-04-14 00:00:00,"[""蛋白质折叠"", ""分子动力学"", ""冷冻电镜""]",night,"[""应用案例""]","{""like"": 0.37497799161274525, ""collect"": 0.5988770671170002, ""comment"": 0.4076381323701117, ""share"": 0.3173973955055683, ""follow"": 0.29812457011971466}",1,58,medium,researcher
user_0305,2023-03-01 00:00:00,"[""免疫学""]",afternoon,"[""最新论文"", ""新闻动态""]","{""like"": 0.5992894852034178, ""collect"": 0.3053596769693285, ""comment"": 0.3341894763871839, ""share"": 0.07427658102282905, ""follow"": 0.6877781348612005}",434,30,medium,newbie
user_0306,2023-04-01 00:00:00,"[""NMR""]",evening,"[""经典方法""]","{""like"": 0.7831315950293743, ""collect"": 0.26658854640774654, ""comment"": 0.021359867332487806, ""share"": 0.38534770613423813, ""follow"": 0.42315403351805814}",290,17,low,researcher
user_0307,2023-07-31 00:00:00,"[""药物设计""]",afternoon,"[""应用案例"", ""经典方法""]","{""like"": 0.8227560460867596, ""collect"": 0.2712422907810134, ""comment"": 0.05011397634706475, ""share"": 0.22081706863752976, ""follow"": 0.1327102274000428}",53,10,low,industry
user_0308,2024-03-06 00:00:00,"[""癌症生物学"", ""NMR""]",evening,"[""综述文章""]","{""like"": 0.6257664523966384, ""collect"": 0.9477770206186529, ""comment"": 0.1932927784315465, ""share"": 0.32796768154518013, ""follow"": 0.42109070447482616}",12,17,low,industry
user_0309,2023-03-07 00:00:00,"[""冷冻电镜"", ""NMR""]",night,"[""经典方法"", ""技术教程""]","{""like"": 0.3335329736564338, ""collect"": 0.5527795688854437, ""comment"": 0.273116545124314, ""share"": 0.03609658540614969, ""follow"": 0.11098456355481563}",7,2,medium,newbie
user_0310,2023-07-14 00:00:00,"[""深度学习""]",afternoon,"[""算法解读""]","{""like"": 0.5821339825122411, ""collect"": 0.06801040402820846, ""comment"": 0.19311746084102477, ""share"": 0.4056981297789548, ""follow"": 0.23553082055686567}",63,13,low,student
user_0311,2023-03-13 00:00:00,"[""图神经网络"", ""抗体设计"", ""X射线晶体学""]",night,"[""实验技巧""]","{""like"": 0.8586775475904487, ""collect"": 0.22488653208221193, ""comment"": 0.18999622502099808, ""share"": 0.09942568934753056, ""follow"": 0.7626473041993758}",16,19,low,student
user_0312,2023-07-23 00:00:00,"[""图神经网络"", ""膜蛋白""]",afternoon,"[""经典方法""]","{""like"": 0.8911551610539288, ""collect"": 0.40434949733600667, ""comment"": 0.6389920889889072, ""share"": 0.20253479605039, ""follow"": 0.8698394092402942}",4,82,medium,researcher
user_0313,2023-02-04 00:00:00,"[""膜蛋白"", ""代谢工程""]",evening,"[""经典方法""]","{""like"": 0.5707670943002866, ""collect"": 0.21652056069595213, ""comment"": 0.38131403027159827, ""share"": 0.13079293387170804, ""follow"": 0.7870251613221816}",40,22,medium,student
user_0314,2024-09-06 00:00:00,"[""蛋白质-配体相互作用"", ""蛋白质工程""]",evening,"[""技术教程"", ""综述文章""]","{""like"": 0.8347225941965459, ""collect"": 0.12864790137451423, ""comment"": 0.3817001716167001, ""share"": 0.0038149250034766485, ""follow"": 0.8604335390495557}",10,51,medium,researcher
user_0315,2023-05-29 00:00:00,"[""药物设计""]",afternoon,"[""技术教程"", ""综述文章""]","{""like"": 0.4476994877151265, ""collect"": 0.1483985565883198, ""comment"": 0.22753918365323558, ""share"": 0.10017278910877694, ""follow"": 0.5214524110879865}",31,159,medium,student
user_0316,2025-05-25 00:00:00,"[""蛋白质-配体相互作用"", ""蛋白质折叠""]",afternoon,"[""算法解读""]","{""like"": 0.35822432892951594, ""collect"": 0.16888597262374164, ""comment"": 0.3895179466877445, ""share"": 0.004970453270545338, ""follow"": 0.5393403444787392}",30,199,medium,industry
user_0317,2023-02-18 00:00:00,"[""蛋白质-配体相互作用""]",afternoon,"[""新闻动态"", ""实验技巧""]","{""like"": 0.3253149861768097, ""collect"": 0.506278981426584, ""comment"": 0.3564086152708805, ""share"": 0.36273647589532726, ""follow"": 0.8916901973318119}",6,2,low,researcher
user_0318,2023-01-12 00:00:00,"[""冷冻电镜"", ""分子对接"", ""药物设计""]",afternoon,"[""实验技巧""]","{""like"": 0.6698966682443724, ""collect"": 0.6312745376220146, ""comment"": 0.3136962937746828, ""share"": 0.041966587243275094, ""follow"": 0.4974666615082734}",61,11,low,researcher
user_0319,2024-12-20 00:00:00,"[""扩散模型""]",afternoon,"[""新闻动态"", ""实验技巧""]","{""like"": 0.7957501361543488, ""collect"": 0.13411487473974307, ""comment"": 0.15043163112307845, ""share"": 0.07754235764121001, ""follow"": 0.5998379503887002}",28,25,medium,researcher
user_0320,2023-08-18 00:00:00,"[""扩散模型"", ""膜蛋白""]",night,"[""经典方法""]","{""like"": 0.642381483428479, ""collect"": 0.35827364551037005, ""comment"": 0.20501652598426706, ""share"": 0.06148171170033503, ""follow"": 0.5166316661554947}",8,32,medium,researcher
user_0321,2023-03-04 00:00:00,"[""蛋白质组学"", ""蛋白质-配体相互作用""]",evening,"[""最新论文""]","{""like"": 0.8295566737589213, ""collect"": 0.8127868082024382, ""comment"": 0.38111974212414185, ""share"": 0.1731946595762522, ""follow"": 0.12446555897380304}",134,5,low,industry
user_0322,2023-10-18 00:00:00,"[""蛋白质组学""]",evening,"[""实验技巧""]","{""like"": 0.6825784973903853, ""collect"": 0.05006979541289929, ""comment"": 0.1298528992909992, ""share"": 0.11695405838630889, ""follow"": 0.5743913044662422}",64,34,medium,industry
user_0323,2023-08-20 00:00:00,"[""蛋白质结构预测"", ""生物信息学""]",afternoon,"[""应用案例"", ""算法解读""]","{""like"": 0.729227964038268, ""collect"": 0.455211652303985, ""comment"": 0.3289564028553613, ""share"": 0.5719473884821851, ""follow"": 0.4625419925935372}",29,16,medium,researcher
user_0324,2023-03-12 00:00:00,"[""图神经网络"", ""神经退行性疾病""]",evening,"[""经典方法""]","{""like"": 0.5200184669756768, ""collect"": 0.5309083052401008, ""comment"": 0.1501451906307983, ""share"": 0.045233929429658495, ""follow"": 0.33558552995155366}",52,20,medium,student
user_0325,2023-07-11 00:00:00,"[""膜蛋白""]",afternoon,"[""技术教程""]","{""like"": 0.39088130916997754, ""collect"": 0.3154118703248996, ""comment"": 0.2695794486997838, ""share"": 0.045163734632474105, ""follow"": 0.5166959841558285}",9,27,medium,researcher
user_0326,2023-06-15 00:00:00,"[""蛋白质折叠"", ""蛋白质组学"", ""分子动力学""]",evening,"[""最新论文"", ""经典方法""]","{""like"": 0.42629740695861806, ""collect"": 0.6010997257796187, ""comment"": 0.6442078431310836, ""share"": 0.3508576279155386, ""follow"": 0.1415521756393331}",10,2,high,researcher
